Id,Label,PersonID,AuthorFullName,AuthorName,Orcid,OpenAlexAuthorID,AuthorID,ResearcherID,Email
NAME:BILAL|M,MUHAMMAD BILAL,NAME:BILAL|M,MUHAMMAD BILAL,BILAL M.,,,NAME:MUHAMMAD_BILAL,,
NAME:BINKS|M,MARTIN BINKS,NAME:BINKS|M,MARTIN BINKS,BINKS M.,,,NAME:MARTIN_BINKS,,
NAME:BIXLEY|B,BRIAN BIXLEY,NAME:BIXLEY|B,BRIAN BIXLEY,BIXLEY B.,,,NAME:BRIAN_BIXLEY,,
NAME:BI|D,DATIAN BI,NAME:BI|D,DATIAN BI,BI D.,,,NAME:DATIAN_BI,,
NAME:BLACKBURN|JD,JOSEPH D. BLACKBURN,NAME:BLACKBURN|JD,JOSEPH D. BLACKBURN,BLACKBURN J.D.,,,NAME:JOSEPH_D_BLACKBURN,,
NAME:BLANK|S,STEVE BLANK,NAME:BLANK|S,STEVE BLANK,BLANK S.,,,NAME:STEVE_BLANK,,
NAME:BLANK|SG,STEVEN G. BLANK,NAME:BLANK|SG,STEVEN G. BLANK,BLANK S.G.,,,NAME:STEVEN_G_BLANK,,
NAME:BLASZKA|M,MATTHEW BLASZKA,NAME:BLASZKA|M,MATTHEW BLASZKA,BLASZKA M.,,,NAME:MATTHEW_BLASZKA,,
NAME:BLAUG|M,MARK BLAUG,NAME:BLAUG|M,MARK BLAUG,BLAUG M.,,,NAME:MARK_BLAUG,,
NAME:BLAZING|J,JENNIFER BLAZING,NAME:BLAZING|J,JENNIFER BLAZING,BLAZING J.,,,NAME:JENNIFER_BLAZING,,
NAME:BLOCH|M,MAURICE BLOCH,NAME:BLOCH|M,MAURICE BLOCH,BLOCH M.,,,NAME:MAURICE_BLOCH,,
NAME:BLUEDORN|AC,ALLEN C. BLUEDORN,NAME:BLUEDORN|AC,ALLEN C. BLUEDORN,BLUEDORN A.C.,,,NAME:ALLEN_C_BLUEDORN,,
NAME:BOATENG|BD,BERNARD DANKYI BOATENG,NAME:BOATENG|BD,BERNARD DANKYI BOATENG,BOATENG B.D.,,,NAME:BERNARD_DANKYI_BOATENG,,
NAME:BOBBITT|LM,L. MICHELLE BOBBITT,NAME:BOBBITT|LM,L. MICHELLE BOBBITT,BOBBITT L.M.,,,NAME:L_MICHELLE_BOBBITT,,
NAME:BOGNER|WC,WILLIAM C. BOGNER,NAME:BOGNER|WC,WILLIAM C. BOGNER,BOGNER W.C.,,,NAME:WILLIAM_C_BOGNER,,
NAME:BOLES|K,KEVIN BOLES,NAME:BOLES|K,KEVIN BOLES,BOLES K.,,,NAME:KEVIN_BOLES,,
NAME:BONINI|S,"BONINI, SHEILA",NAME:BONINI|S,"BONINI, SHEILA",BONINI S,,,NAME:BONINI_SHEILA,,
NAME:BOOHENE|KA,KWAME A. BOOHENE,NAME:BOOHENE|KA,KWAME A. BOOHENE,BOOHENE K.A.,,,NAME:KWAME_A_BOOHENE,,
NAME:BOOMSMA|A,ANNE BOOMSMA,NAME:BOOMSMA|A,ANNE BOOMSMA,BOOMSMA A.,,,NAME:ANNE_BOOMSMA,,
NAME:BOONE|D,DEBORAH BOONE,NAME:BOONE|D,DEBORAH BOONE,BOONE D.,,,NAME:DEBORAH_BOONE,,
NAME:BOONE|HN,HARRY N. BOONE,NAME:BOONE|HN,HARRY N. BOONE,BOONE H.N.,,,NAME:HARRY_N_BOONE,,
NAME:BORCHALOUEI|N,NIKIMALEKI BORCHALOUEI,NAME:BORCHALOUEI|N,NIKIMALEKI BORCHALOUEI,BORCHALOUEI N.,,,NAME:NIKIMALEKI_BORCHALOUEI,,
NAME:BOSCHMA|R,RON BOSCHMA,NAME:BOSCHMA|R,RON BOSCHMA,BOSCHMA R.,,,NAME:RON_BOSCHMA,,
NAME:BOSIRE|J,JOSEPH BOSIRE,NAME:BOSIRE|J,JOSEPH BOSIRE,BOSIRE J.,,,NAME:JOSEPH_BOSIRE,,
NAME:BOSS|DS,DAVID S. BOSS,NAME:BOSS|DS,DAVID S. BOSS,BOSS D.S.,,,NAME:DAVID_S_BOSS,,
NAME:BOUDLAIE|H,HASAN BOUDLAIE,NAME:BOUDLAIE|H,HASAN BOUDLAIE,BOUDLAIE H.,,,NAME:HASAN_BOUDLAIE,,
NAME:BOUGIE|R,ROGER BOUGIE,NAME:BOUGIE|R,ROGER BOUGIE,BOUGIE R.,,,NAME:ROGER_BOUGIE,,
NAME:BOURGUIGNON|F,FRANCOIS BOURGUIGNON,NAME:BOURGUIGNON|F,FRANCOIS BOURGUIGNON,BOURGUIGNON F.,,,NAME:FRANÇOIS_BOURGUIGNON,,
NAME:BOURNE|M,MIKE BOURNE,NAME:BOURNE|M,MIKE BOURNE,BOURNE M.,,,NAME:MIKE_BOURNE,,
NAME:BOWDEN|J,JANA BOWDEN,NAME:BOWDEN|J,JANA BOWDEN,BOWDEN J.,,,NAME:JANA_BOWDEN,,
NAME:BOWER|JL,JOSEPH L. BOWER,NAME:BOWER|JL,JOSEPH L. BOWER,BOWER J.L.,,,NAME:JOSEPH_L_BOWER,,
NAME:BOYD|S,STEPHEN BOYD,NAME:BOYD|S,STEPHEN BOYD,BOYD S.,,,NAME:STEPHEN_BOYD,,
NAME:BOZKURT|A,ARAS BOZKURT,NAME:BOZKURT|A,ARAS BOZKURT,BOZKURT A.,,,NAME:ARAS_BOZKURT,,
NAME:BRADLEY|FH,F. H. BRADLEY,NAME:BRADLEY|FH,F. H. BRADLEY,BRADLEY F.H.,,,NAME:F_H_BRADLEY,,
NAME:BREARLEY|S,SALLY BREARLEY,NAME:BREARLEY|S,SALLY BREARLEY,BREARLEY S.,,,NAME:SALLY_BREARLEY,,
NAME:BREU|J,JESSICA BREU,NAME:BREU|J,JESSICA BREU,BREU J.,,,NAME:JESSICA_BREU,,
NAME:BRITO|LAL,LUIZ ARTUR LEDUR BRITO,NAME:BRITO|LAL,LUIZ ARTUR LEDUR BRITO,BRITO L.A.L.,,,NAME:LUIZ_ARTUR_LEDUR_BRITO,,
NAME:BROUWER|M,MARIA BROUWER,NAME:BROUWER|M,MARIA BROUWER,BROUWER M.,,,NAME:MARIA_BROUWER,,
NAME:BRUNSDON|D,DAVID BRUNSDON,NAME:BRUNSDON|D,DAVID BRUNSDON,BRUNSDON D.,,,NAME:DAVID_BRUNSDON,,
NAME:BRUNSVELD|N,NIEK BRUNSVELD,NAME:BRUNSVELD|N,NIEK BRUNSVELD,BRUNSVELD N.,,,NAME:NIEK_BRUNSVELD,,
NAME:BRYSON|JJ,JOANNA J. BRYSON,NAME:BRYSON|JJ,JOANNA J. BRYSON,BRYSON J.J.,,,NAME:JOANNA_J_BRYSON,,
NAME:BUCHANAN‐OLIVER|M,MARGO BUCHANAN‐OLIVER,NAME:BUCHANAN‐OLIVER|M,MARGO BUCHANAN‐OLIVER,BUCHANAN‐OLIVER M.,,,NAME:MARGO_BUCHANAN‐OLIVER,,
NAME:BUDARMA|IK,I KETUT BUDARMA,NAME:BUDARMA|IK,I KETUT BUDARMA,BUDARMA I.K.,,,NAME:I_KETUT_BUDARMA,,
NAME:BULL|I,IVAN BULL,NAME:BULL|I,IVAN BULL,BULL I.,,,NAME:IVAN_BULL,,
NAME:BUMBAC|R,ROBERT BUMBAC,NAME:BUMBAC|R,ROBERT BUMBAC,BUMBAC R.,,,NAME:ROBERT_BUMBAC,,
NAME:BUNCHAPATTANASAKDA|C,"BUNCHAPATTANASAKDA, CHANCHAI",NAME:BUNCHAPATTANASAKDA|C,"BUNCHAPATTANASAKDA, CHANCHAI","BUNCHAPATTANASAKDA, C.",,,NAME:BUNCHAPATTANASAKDA_CHANCHAI,24464344800.0,
NAME:BURDA|PC,PHILIP C. BURDA,NAME:BURDA|PC,PHILIP C. BURDA,BURDA P.C.,,,NAME:PHILIP_C_BURDA,,
NAME:BURR|C,CAROLINE BURR,NAME:BURR|C,CAROLINE BURR,BURR C.,,,NAME:CAROLINE_BURR,,
NAME:BURTON|DM,DIANA M. BURTON,NAME:BURTON|DM,DIANA M. BURTON,BURTON D.M.,,,NAME:DIANA_M_BURTON,,
NAME:BURTON|DR,DENNIS R. BURTON,NAME:BURTON|DR,DENNIS R. BURTON,BURTON D.R.,,,NAME:DENNIS_R_BURTON,,
NAME:BUTLER|JE,JOHN E. BUTLER,NAME:BUTLER|JE,JOHN E. BUTLER,BUTLER J.E.,,,NAME:JOHN_E_BUTLER,,
NAME:BUTTNER|EH,E. HOLLY BUTTNER,NAME:BUTTNER|EH,E. HOLLY BUTTNER,BUTTNER E.H.,,,NAME:E_HOLLY_BUTTNER,,
NAME:CAIADO|RGG,RODRIGO GOYANNES GUSM�AO CAIADO,NAME:CAIADO|RGG,RODRIGO GOYANNES GUSM�AO CAIADO,CAIADO R.G.G.,,,NAME:RODRIGO_GOYANNES_GUSM�ÃO_CAIADO,,
NAME:CAMARGO|M,MAURICIO CAMARGO,NAME:CAMARGO|M,MAURICIO CAMARGO,CAMARGO M.,,,NAME:MAURÍCIO_CAMARGO,,
NAME:CANTE|SR,SLAMET RIADI CANTE,NAME:CANTE|SR,SLAMET RIADI CANTE,CANTE S.R.,,,NAME:SLAMET_RIADI_CANTE,,
NAME:CARNABY|A,ALAN CARNABY,NAME:CARNABY|A,ALAN CARNABY,CARNABY A.,,,NAME:ALAN_CARNABY,,
NAME:CARNEY|S,STEPHEN CARNEY,NAME:CARNEY|S,STEPHEN CARNEY,CARNEY S.,,,NAME:STEPHEN_CARNEY,,
NAME:CARRILLAT|FA,FRANCOIS A. CARRILLAT,NAME:CARRILLAT|FA,FRANCOIS A. CARRILLAT,CARRILLAT F.A.,,,NAME:FRANÇOIS_A_CARRILLAT,,
NAME:CARROLL|JS,JOHN S. CARROLL,NAME:CARROLL|JS,JOHN S. CARROLL,CARROLL J.S.,,,NAME:JOHN_S_CARROLL,,
NAME:CARVAJAL TRUJILLO|E,ELENA CARVAJAL-TRUJILLO,NAME:CARVAJAL TRUJILLO|E,ELENA CARVAJAL-TRUJILLO,CARVAJAL-TRUJILLO E.,,,NAME:ELENA_CARVAJAL-TRUJILLO,,
NAME:CAUCHICK MIGUEL|PA,PAULO AUGUSTO CAUCHICK-MIGUEL,NAME:CAUCHICK MIGUEL|PA,PAULO AUGUSTO CAUCHICK-MIGUEL,CAUCHICK-MIGUEL P.A.,,,NAME:PAULO_AUGUSTO_CAUCHICK-MIGUEL,,
NAME:CEPEL|M,MARTIN CEPEL,NAME:CEPEL|M,MARTIN CEPEL,ČEPEL M.,,,NAME:MARTIN_ČEPEL,,
NAME:CERNY|BA,BARBARA A. CERNY,NAME:CERNY|BA,BARBARA A. CERNY,CERNY B.A.,,,NAME:BARBARA_A_CERNY,,
NAME:CHAMPION|D,D. CHAMPION,NAME:CHAMPION|D,D. CHAMPION,CHAMPION D.,,,NAME:D_CHAMPION,,
NAME:CHANG|T,TSUNG‐SHENG CHANG,NAME:CHANG|T,TSUNG‐SHENG CHANG,CHANG T.,,,NAME:TSUNG‐SHENG_CHANG,,
NAME:CHARLETON|D,DEBBIE CHARLETON,NAME:CHARLETON|D,DEBBIE CHARLETON,CHARLETON D.,,,NAME:DEBBIE_CHARLETON,,
NAME:CHAUDHARY|IG,IMRAN GHAFOOR CHAUDHARY,NAME:CHAUDHARY|IG,IMRAN GHAFOOR CHAUDHARY,CHAUDHARY I.G.,,,NAME:IMRAN_GHAFOOR_CHAUDHARY,,
NAME:CHAUDRY|M,MUHAMMAD CHAUDRY,NAME:CHAUDRY|M,MUHAMMAD CHAUDRY,CHAUDRY M.,,,NAME:MUHAMMAD_CHAUDRY,,
NAME:CHAU|D,DENNIS CHAU,NAME:CHAU|D,DENNIS CHAU,CHAU D.,,,NAME:DENNIS_CHAU,,
NAME:CHECHOTA|T,TETIANA CHECHOTA,NAME:CHECHOTA|T,TETIANA CHECHOTA,CHECHOTA T.,,,NAME:TETIANA_CHECHOTA,,
NAME:CHENG|JLC,JOSEPH L. C. CHENG,NAME:CHENG|JLC,JOSEPH L. C. CHENG,CHENG J.L.C.,,,NAME:JOSEPH_L_C_CHENG,,
NAME:CHENG|JM,JULIAN MING‐SUNG CHENG,NAME:CHENG|JM,JULIAN MING‐SUNG CHENG,CHENG J.M.,,,NAME:JULIAN_MING‐SUNG_CHENG,,
NAME:CHENG|T,T.C.E. CHENG,NAME:CHENG|T,T.C.E. CHENG,CHENG T.,,,NAME:TCE_CHENG,,
NAME:CHEN|G,GILAD CHEN,NAME:CHEN|G,GILAD CHEN,CHEN G.,,,NAME:GILAD_CHEN,,
NAME:CHEN|SJ,SZU-JU CHEN,NAME:CHEN|SJ,SZU-JU CHEN,CHEN S.,,,NAME:SZU-JU_CHEN,,
NAME:CHEN|SL,SHU-LING CHEN,NAME:CHEN|SL,SHU-LING CHEN,(14733571) S.C.,,,NAME:SHU-LING_CHEN,14733571.0,
NAME:CHIANG|Y,"CHIANG, YIFANG",NAME:CHIANG|Y,"CHIANG, YIFANG","CHIANG, Y.-F.",,,NAME:CHIANG_YIFANG,58552796000.0,
NAME:CHIANG|YF,"CHIANG, YI-FANG",NAME:CHIANG|YF,"CHIANG, YI-FANG",CHIANG Y,,,NAME:CHIANG_YI-FANG,,
NAME:CHILDS|M,MICHELLE CHILDS,NAME:CHILDS|M,MICHELLE CHILDS,CHILDS M.,,,NAME:MICHELLE_CHILDS,,
NAME:CHITSAZAN|H,"CHITSAZAN, HASTI",NAME:CHITSAZAN|H,"CHITSAZAN, HASTI","CHITSAZAN, H.",,,NAME:CHITSAZAN_HASTI,57204311864.0,
NAME:CHIU|AS,ANTHONY S.F. CHIU,NAME:CHIU|AS,ANTHONY S.F. CHIU,CHIU A.S.,,,NAME:ANTHONY_SF_CHIU,,
NAME:CHOUDHARY|A,ALOK CHOUDHARY,NAME:CHOUDHARY|A,ALOK CHOUDHARY,CHOUDHARY A.,,,NAME:ALOK_CHOUDHARY,,
NAME:CHOU|W,"CHOU, WENCHIUNG",NAME:CHOU|W,"CHOU, WENCHIUNG","CHOU, W.-C.",,,NAME:CHOU_WENCHIUNG,58552433000.0,
NAME:CHOU|WC,"CHOU, WEN-CHIUNG",NAME:CHOU|WC,"CHOU, WEN-CHIUNG",CHOU W,,,NAME:CHOU_WEN-CHIUNG,,
NAME:CHOWDHURY|P,PRIYABRATA CHOWDHURY,NAME:CHOWDHURY|P,PRIYABRATA CHOWDHURY,CHOWDHURY P.,,,NAME:PRIYABRATA_CHOWDHURY,,
NAME:CHOW|CW,CHEE W. CHOW,NAME:CHOW|CW,CHEE W. CHOW,CHOW C.W.,,,NAME:CHEE_W_CHOW,,
NAME:CHUNG|Y,YI‐CHAN CHUNG,NAME:CHUNG|Y,YI‐CHAN CHUNG,CHUNG Y.,,,NAME:YI‐CHAN_CHUNG,,
NAME:CIFCI|G,GIZEM CIFCI,NAME:CIFCI|G,GIZEM CIFCI,ÇIFÇI G.,,,NAME:GIZEM_ÇIFÇI,,
NAME:CLEGG|C,CHRIS CLEGG,NAME:CLEGG|C,CHRIS CLEGG,CLEGG C.,,,NAME:CHRIS_CLEGG,,
NAME:CLELLAND|IJ,IAIN J. CLELLAND,NAME:CLELLAND|IJ,IAIN J. CLELLAND,CLELLAND I.J.,,,NAME:IAIN_J_CLELLAND,,
NAME:CLIQUET|G,GERARD CLIQUET,NAME:CLIQUET|G,GERARD CLIQUET,CLIQUET G.,,,NAME:GÉRARD_CLIQUET,,
NAME:CLOSS|DJ,DAVID J. CLOSS,NAME:CLOSS|DJ,DAVID J. CLOSS,CLOSS D.J.,,,NAME:DAVID_J_CLOSS,,
NAME:COFFIE|S,STANLEY COFFIE,NAME:COFFIE|S,STANLEY COFFIE,COFFIE S.,,,NAME:STANLEY_COFFIE,,
NAME:COHEN|R,RONALD COHEN,NAME:COHEN|R,RONALD COHEN,COHEN R.,,,NAME:RONALD_COHEN,,
NAME:COLLIER|D,DAVID COLLIER,NAME:COLLIER|D,DAVID COLLIER,COLLIER D.,,,NAME:DAVID_COLLIER,,
NAME:COLLINS|CJ,CHRISTOPHER J. COLLINS,NAME:COLLINS|CJ,CHRISTOPHER J. COLLINS,COLLINS C.J.,,,NAME:CHRISTOPHER_J_COLLINS,,
NAME:COLLIS|DJ,DAVID J. COLLIS,NAME:COLLIS|DJ,DAVID J. COLLIS,COLLIS D.J.,,,NAME:DAVID_J_COLLIS,,
NAME:COLMAN|AM,ANDREW M. COLMAN,NAME:COLMAN|AM,ANDREW M. COLMAN,COLMAN A.M.,,,NAME:ANDREW_M_COLMAN,,
NAME:COMAS|DG,DOLORES GORGUES COMAS,NAME:COMAS|DG,DOLORES GORGUES COMAS,COMAS D.G.,,,NAME:DOLORES_GORGUES_COMAS,,
NAME:CONNELLY|FM,F. MICHAEL CONNELLY,NAME:CONNELLY|FM,F. MICHAEL CONNELLY,CONNELLY F.M.,,,NAME:F_MICHAEL_CONNELLY,,
NAME:CONSULTANT|G,GOVERNANCE CONSULTANT,NAME:CONSULTANT|G,GOVERNANCE CONSULTANT,CONSULTANT G.,,,NAME:GOVERNANCE_CONSULTANT,,
NAME:COOLEY|WW,WILLIAM W. COOLEY,NAME:COOLEY|WW,WILLIAM W. COOLEY,COOLEY W.W.,,,NAME:WILLIAM_W_COOLEY,,
NAME:COOMBES|S,SUSAN COOMBES,NAME:COOMBES|S,SUSAN COOMBES,COOMBES S.,,,NAME:SUSAN_COOMBES,,
NAME:COONEY|T,THOMAS COONEY,NAME:COONEY|T,THOMAS COONEY,COONEY T.,,,NAME:THOMAS_COONEY,,
NAME:COON|HM,HEATHER M. COON,NAME:COON|HM,HEATHER M. COON,COON H.M.,,,NAME:HEATHER_M_COON,,
NAME:COUGHLAN|J,JOSEPH COUGHLAN,NAME:COUGHLAN|J,JOSEPH COUGHLAN,COUGHLAN J.,,,NAME:JOSEPH_COUGHLAN,,
NAME:COURVISANOS|J,JERRY COURVISANOS,NAME:COURVISANOS|J,JERRY COURVISANOS,COURVISANOS J.,,,NAME:JERRY_COURVISANOS,,
NAME:COUTERET|P,PAUL COUTERET,NAME:COUTERET|P,PAUL COUTERET,COUTERET P.,,,NAME:PAUL_COUTERET,,
NAME:CRESWELL|JW1,"CRESWELL, JOHN W. 1945-",NAME:CRESWELL|JW1,"CRESWELL, JOHN W. 1945-",1945- C.J.W.,,,NAME:CRESWELL_JOHN_W_1945-,,
NAME:CRICK|J,JAMES CRICK,NAME:CRICK|J,JAMES CRICK,(7303196) J.C.,,,NAME:JAMES_CRICK,7303196.0,
NAME:CROOTOF|R,REBECCA CROOTOF,NAME:CROOTOF|R,REBECCA CROOTOF,CROOTOF R.,,,NAME:REBECCA_CROOTOF,,
NAME:CROSS|R,ROB CROSS,NAME:CROSS|R,ROB CROSS,CROSS R.,,,NAME:ROB_CROSS,,
NAME:CRUMMY|M,MARK CRUMMY,NAME:CRUMMY|M,MARK CRUMMY,CRUMMY M.,,,NAME:MARK_CRUMMY,,
NAME:CRUM|M,MICHAEL CRUM,NAME:CRUM|M,MICHAEL CRUM,CRUM M.,,,NAME:MICHAEL_CRUM,,
NAME:CRUZ|SPDMF,STEPHANIE PINTO DE MESQUITA FERREIRA CRUZ,NAME:CRUZ|SPDMF,STEPHANIE PINTO DE MESQUITA FERREIRA CRUZ,CRUZ S.P.D.M.F.,,,NAME:STEPHANIE_PINTO_DE_MESQUITA_FERREIRA_CRUZ,,
NAME:CSIK|M,MICHAELA CSIK,NAME:CSIK|M,MICHAELA CSIK,CSIK M.,,,NAME:MICHAELA_CSIK,,
NAME:CUDDIHY|L,LAURA CUDDIHY,NAME:CUDDIHY|L,LAURA CUDDIHY,CUDDIHY L.,,,NAME:LAURA_CUDDIHY,,
NAME:CUELLAR|S,SERGIO CUELLAR,NAME:CUELLAR|S,SERGIO CUELLAR,CUÉLLAR S.,,,NAME:SERGIO_CUÉLLAR,,
NAME:CUERVO|A,ALVARO CUERVO,NAME:CUERVO|A,ALVARO CUERVO,CUERVO Á.,,,NAME:ÁLVARO_CUERVO,,
NAME:DACIN|MT,M. TINA DACIN,NAME:DACIN|MT,M. TINA DACIN,DACIN M.T.,,,NAME:M_TINA_DACIN,,
NAME:DACOSTA|RC,RICHARD C. DACOSTA,NAME:DACOSTA|RC,RICHARD C. DACOSTA,DACOSTA R.C.,,,NAME:RICHARD_C_DACOSTA,,
NAME:DAINTY|A,ANDREW DAINTY,NAME:DAINTY|A,ANDREW DAINTY,DAINTY A.,,,NAME:ANDREW_DAINTY,,
NAME:DAKRORY|MI,MONA I. DAKRORY,NAME:DAKRORY|MI,MONA I. DAKRORY,DAKRORY M.I.,,,NAME:MONA_I_DAKRORY,,
NAME:DALBAH|IY,IYAD YOUSEF DALBAH,NAME:DALBAH|IY,IYAD YOUSEF DALBAH,DALBAH I.Y.,,,NAME:IYAD_YOUSEF_DALBAH,,
NAME:DANGARSKA|VS,"DANGARSKA, VANINA STOILOVA",NAME:DANGARSKA|VS,"DANGARSKA, VANINA STOILOVA",STOILOVA D.V.,,,NAME:DANGARSKA_VANINA_STOILOVA,,
NAME:DANIELS|K,KEVIN DANIELS,NAME:DANIELS|K,KEVIN DANIELS,DANIELS K.,,,NAME:KEVIN_DANIELS,,
NAME:DARIYATNO|,DARIYATNO,NAME:DARIYATNO|,DARIYATNO,DARIYATNO,,,NAME:DARIYATNO,,
NAME:DARZI|MA,MUSHTAQ AHMAD DARZI,NAME:DARZI|MA,MUSHTAQ AHMAD DARZI,DARZI M.A.,,,NAME:MUSHTAQ_AHMAD_DARZI,,
NAME:DATTA‐GUPTA|A,AKHIL DATTA‐GUPTA,NAME:DATTA‐GUPTA|A,AKHIL DATTA‐GUPTA,DATTA‐GUPTA A.,,,NAME:AKHIL_DATTA‐GUPTA,,
NAME:DAVID|C,CARSON DAVID,NAME:DAVID|C,CARSON DAVID,DAVID C.,,,NAME:CARSON_DAVID,,
NAME:DAVIES|JD,JOHN DWYFOR DAVIES,NAME:DAVIES|JD,JOHN DWYFOR DAVIES,DAVIES J.D.,,,NAME:JOHN_DWYFOR_DAVIES,,
NAME:DAVIS|GF,GERALD F. DAVIS,NAME:DAVIS|GF,GERALD F. DAVIS,DAVIS G.F.,,,NAME:GERALD_F_DAVIS,,
NAME:DEAN|JW,J. W. DEAN,NAME:DEAN|JW,J. W. DEAN,DEAN J.W.,,,NAME:J_W_DEAN,,
NAME:DEBOER|J,JENNIFER DEBOER,NAME:DEBOER|J,JENNIFER DEBOER,DEBOER J.,,,NAME:JENNIFER_DEBOER,,
NAME:DEHNAVI|HD,HASAN DEHGHAN DEHNAVI,NAME:DEHNAVI|HD,HASAN DEHGHAN DEHNAVI,DEHNAVI H.D.,,,NAME:HASAN_DEHGHAN_DEHNAVI,,
NAME:DEL AGUILA ARCENTALES|S,SHYLA DEL-AGUILA-ARCENTALES,NAME:DEL AGUILA ARCENTALES|S,SHYLA DEL-AGUILA-ARCENTALES,DEL-AGUILA-ARCENTALES S.,,,NAME:SHYLA_DEL-AGUILA-ARCENTALES,,
NAME:DEMARIS|R,ROBERT DEMARIS,NAME:DEMARIS|R,ROBERT DEMARIS,DEMARIS R.,,,NAME:ROBERT_DEMARIS,,
NAME:DEMARTINO|R,RICHARD DEMARTINO,NAME:DEMARTINO|R,RICHARD DEMARTINO,DEMARTINO R.,,,NAME:RICHARD_DEMARTINO,,
NAME:DEMATTEO|D,DAVID DEMATTEO,NAME:DEMATTEO|D,DAVID DEMATTEO,DEMATTEO D.,,,NAME:DAVID_DEMATTEO,,
NAME:DEMIRDIZEN|AC,AYSEN CIRAVOGLU DEMIRDIZEN,NAME:DEMIRDIZEN|AC,AYSEN CIRAVOGLU DEMIRDIZEN,DEMIRDIZEN A.C.,,,NAME:AYŞEN_CIRAVOĞLU_DEMIRDIZEN,,
NAME:DEMIRGUC KUNT|A,ASLΙ DEMIRGUC-KUNT,NAME:DEMIRGUC KUNT|A,ASLΙ DEMIRGUC-KUNT,DEMIRGÜÇ-KUNT A.,,,NAME:ASLΙ_DEMIRGÜÇ-KUNT,,
NAME:DENNICK|R,REG DENNICK,NAME:DENNICK|R,REG DENNICK,DENNICK R.,,,NAME:REG_DENNICK,,
NAME:DENOBLE|AF,ALEX F. DENOBLE,NAME:DENOBLE|AF,ALEX F. DENOBLE,DENOBLE A.F.,,,NAME:ALEX_F_DENOBLE,,
NAME:DENZIN|NK,NORMAN K. DENZIN,NAME:DENZIN|NK,NORMAN K. DENZIN,DENZIN N.K.,,,NAME:NORMAN_K_DENZIN,,
NAME:DEYLE|RE,ROBERT E. DEYLE,NAME:DEYLE|RE,ROBERT E. DEYLE,DEYLE R.E.,,,NAME:ROBERT_E_DEYLE,,
NAME:DIBBERN|,DIBBERN,NAME:DIBBERN|,DIBBERN,DIBBERN,,,NAME:DIBBERN,,
NAME:DIMITRATOS|P,"DIMITRATOS, P",NAME:DIMITRATOS|P,"DIMITRATOS, P",P D.,,,NAME:DIMITRATOS_P,,
NAME:DINH|TM,TIEN MINH DINH,NAME:DINH|TM,TIEN MINH DINH,DINH T.M.,,,NAME:TIEN_MINH_DINH,,
NAME:DION|P,PAUL DION,NAME:DION|P,PAUL DION,DION P.,,,NAME:PAUL_DION,,
NAME:DOBNI|CB,C. BROOKE DOBNI,NAME:DOBNI|CB,C. BROOKE DOBNI,DOBNI C.B.,,,NAME:C_BROOKE_DOBNI,,
NAME:DOMOTO|H,HIROSHI DOMOTO,NAME:DOMOTO|H,HIROSHI DOMOTO,DOMOTO H.,,,NAME:HIROSHI_DOMOTO,,
NAME:DONNELL|L,L DONNELL,NAME:DONNELL|L,L DONNELL,DONNELL L.,,,NAME:L_DONNELL,,
NAME:DORF|B,BOB DORF,NAME:DORF|B,BOB DORF,DORF B.,,,NAME:BOB_DORF,,
NAME:DOUGLASS|LW,LARRY W. DOUGLASS,NAME:DOUGLASS|LW,LARRY W. DOUGLASS,DOUGLASS L.W.,,,NAME:LARRY_W_DOUGLASS,,
NAME:DOWELL|G,GLEN DOWELL,NAME:DOWELL|G,GLEN DOWELL,DOWELL G.,,,NAME:GLEN_DOWELL,,
NAME:DRAZIN|R,ROBERT DRAZIN,NAME:DRAZIN|R,ROBERT DRAZIN,DRAZIN R.,,,NAME:ROBERT_DRAZIN,,
NAME:DREW|JH,JAMES H. DREW,NAME:DREW|JH,JAMES H. DREW,DREW J.H.,,,NAME:JAMES_H_DREW,,
NAME:DUBOIS|MR,MARK R. DUBOIS,NAME:DUBOIS|MR,MARK R. DUBOIS,DUBOIS M.R.,,,NAME:MARK_R_DUBOIS,,
NAME:DUONG|L,LINH DUONG,NAME:DUONG|L,LINH DUONG,DUONG L.,,,NAME:LINH_DUONG,,
NAME:DURFEE|EH,EDMUND H. DURFEE,NAME:DURFEE|EH,EDMUND H. DURFEE,DURFEE E.H.,,,NAME:EDMUND_H_DURFEE,,
NAME:DURKAN|P,PAULA DURKAN,NAME:DURKAN|P,PAULA DURKAN,DURKAN P.,,,NAME:PAULA_DURKAN,,
NAME:DVORSKY|J,JAN DVORSKY,NAME:DVORSKY|J,JAN DVORSKY,DVORSKÝ J.,,,NAME:JÁN_DVORSKÝ,,
NAME:EBER|B,BERND EBER,NAME:EBER|B,BERND EBER,EBER B.,,,NAME:BERND_EBER,,
NAME:EDET|SE,SAMUEL ETIM EDET,NAME:EDET|SE,SAMUEL ETIM EDET,EDET S.E.,,,NAME:SAMUEL_ETIM_EDET,,
NAME:EDWARDS|T,TONY EDWARDS,NAME:EDWARDS|T,TONY EDWARDS,EDWARDS T.,,,NAME:TONY_EDWARDS,,
NAME:EDWARD|EG,EROMAFURU G. EDWARD,NAME:EDWARD|EG,EROMAFURU G. EDWARD,EDWARD E.G.,,,NAME:EROMAFURU_G_EDWARD,,
